,S_1_hruid,S_1_PFAF,S_1_area_org,ID_t,lat_t,lon_t,order_t,AS1,IDS1,lat_s,lon_s,ID_s,AS2,IDS2,AINT,AP1,AP2,weight,AP2N
9161,3037051,314921,591797046.6092525,3037051,54.12528083414348,-124.80486523849353,454,591797046.6092465,454,54.0,-124.9000015258789,3062,72986879.85269824,3062,34797709.10021945,0.05880007225381742,0.4767666349136724,0.05880007225381739,0.4767666349136724
9178,3037051,314921,591797046.6092525,3037051,54.12528083414348,-124.80486523849353,454,591797046.6092465,454,54.20000076293945,-124.5999984741211,2863,72640396.92304984,2863,6907751.679786266,0.01167250110382409,0.09509518081383635,0.011672501103824085,0.11726605344731901
9183,3037051,314921,591797046.6092525,3037051,54.12528083414348,-124.80486523849353,454,591797046.6092465,454,54.20000076293945,-125.0999984741211,2858,72640396.92304984,2858,8651589.577845557,0.01461918343022427,0.11910162862973403,0.014619183430224263,0.11910162862973403
9170,3037051,314921,591797046.6092525,3037051,54.12528083414348,-124.80486523849353,454,591797046.6092465,454,54.20000076293945,-124.80000305175781,2861,72643167.9765826,2861,57053377.167601794,0.09640699880895683,0.7853921952576963,0.09640699880895678,1.0
9177,3037051,314921,591797046.6092525,3037051,54.12528083414348,-124.80486523849353,454,591797046.6092465,454,54.20000076293945,-124.69999694824219,2862,72643167.97656856,2862,68591102.61916065,0.11590308368748956,0.9442195946256786,0.1159030836874895,0.95730076650521
9172,3037051,314921,591797046.6092525,3037051,54.12528083414348,-124.80486523849353,454,591797046.6092465,454,54.20000076293945,-124.9000015258789,2860,72640396.92303582,2860,60469935.129500516,0.10218019078663598,0.8324560119566777,0.10218019078663594,0.8937175163604737
9176,3037051,314921,591797046.6092525,3037051,54.12528083414348,-124.80486523849353,454,591797046.6092465,454,54.099998474121094,-124.5999984741211,2964,72814451.0062305,2964,26518161.672950428,0.04480955392543538,0.3641881701570661,0.04480955392543536,0.36418817015706595
9168,3037051,314921,591797046.6092525,3037051,54.12528083414348,-124.80486523849353,454,591797046.6092465,454,54.099998474121094,-124.69999694824219,2963,72817228.69948691,2963,72003707.59095103,0.1216695960270546,0.9888279034637085,0.12166959602705454,0.9888279034637085
9167,3037051,314921,591797046.6092525,3037051,54.12528083414348,-124.80486523849353,454,591797046.6092465,454,54.0,-124.5999984741211,3065,72986879.85271233,3065,4374906.820944142,0.007392579679149393,0.05994100350326952,0.007392579679149389,0.05994100350326951
9169,3037051,314921,591797046.6092525,3037051,54.12528083414348,-124.80486523849353,454,591797046.6092465,454,54.099998474121094,-124.9000015258789,2961,72814451.00621645,2961,59749060.0972237,0.10096207887410256,0.8205659628213456,0.10096207887410252,0.8205659628213456
9171,3037051,314921,591797046.6092525,3037051,54.12528083414348,-124.80486523849353,454,591797046.6092465,454,54.20000076293945,-125.0,2859,72640396.92304984,2859,43482848.85400447,0.0734759477140741,0.598604229820869,0.07347594771407408,0.5986042298208689
9166,3037051,314921,591797046.6092525,3037051,54.12528083414348,-124.80486523849353,454,591797046.6092465,454,54.0,-124.69999694824219,3064,72989664.12370759,3064,23559210.767707966,0.03980961193147642,0.3227746154274432,0.0398096119314764,0.3227746154274432
4148,3037072,314461,295167975.7812299,3037072,52.11994000652981,-123.66932462195854,217,295167975.78123266,217,52.0,-123.5999984741211,5095,76413868.68272911,5095,1070610.7976007166,0.0036271238259065505,0.014010687013451704,0.003627123825906541,0.014010687015553492
4152,3037072,314461,295167975.7812299,3037072,52.11994000652981,-123.66932462195854,217,295167975.78123266,217,52.099998474121094,-123.5999984741211,4994,76246240.38641994,4994,66239839.81743164,0.2244140464158148,0.8687620462559815,0.2244140464158142,0.8687620462559817
4149,3037072,314461,295167975.7812299,3037072,52.11994000652981,-123.66932462195854,217,295167975.78123266,217,52.0,-123.69999694824219,5094,76416783.6849684,5094,1971922.1003368166,0.006680677655215316,0.02580482984557625,0.006680677655215298,0.025804829845576256
4151,3037072,314461,295167975.7812299,3037072,52.11994000652981,-123.66932462195854,217,295167975.78123266,217,52.099998474121094,-123.69999694824219,4993,76249148.9940496,4993,74754088.08934772,0.2532594801027894,0.9803924250378382,0.25325948010278876,0.9803924250378382
4147,3037072,314461,295167975.7812299,3037072,52.11994000652981,-123.66932462195854,217,295167975.78123266,217,52.0,-123.80000305175781,5093,76416783.68498313,5093,1192758.6826730531,0.0040409488174187325,0.015608595718841349,0.004040948817418722,0.015608595718841349
4154,3037072,314461,295167975.7812299,3037072,52.11994000652981,-123.66932462195854,217,295167975.78123266,217,52.099998474121094,-123.5,4995,76246240.38641992,4995,17604466.425137416,0.059642196544333725,0.2308896325368577,0.059642196544333566,0.2308896325541446
4155,3037072,314461,295167975.7812299,3037072,52.11994000652981,-123.66932462195854,217,295167975.78123266,217,52.20000076293945,-123.5999984741211,4893,76076911.46673913,4893,39752499.04969874,0.13467754740155752,0.5225304009229995,0.13467754740155716,0.5225304008838177
4156,3037072,314461,295167975.7812299,3037072,52.11994000652981,-123.66932462195854,217,295167975.78123266,217,52.20000076293945,-123.69999694824219,4892,76079813.61488457,4892,31100386.822969813,0.10536504422830831,0.408786317227323,0.10536504422830803,0.4087863172273231
4160,3037072,314461,295167975.7812299,3037072,52.11994000652981,-123.66932462195854,217,295167975.78123266,217,52.099998474121094,-123.9000015258789,4991,76246240.38639048,4991,3681882.7944276314,0.012473855894029993,0.04828936844320558,0.01247385589402996,0.04828936844320558
4153,3037072,314461,295167975.7812299,3037072,52.11994000652981,-123.66932462195854,217,295167975.78123266,217,52.099998474121094,-123.80000305175781,4992,76249148.99406432,4992,50676879.1813725,0.1716882702035816,0.6646222266076371,0.17168827020358116,0.6646222266076367
4158,3037072,314461,295167975.7812299,3037072,52.11994000652981,-123.66932462195854,217,295167975.78123266,217,52.20000076293945,-123.80000305175781,4891,76079813.61489925,4891,401968.038704974,0.0013618280832839993,0.0052835045146095595,0.0013618280832839956,0.005283504514609557
4157,3037072,314461,295167975.7812299,3037072,52.11994000652981,-123.66932462195854,217,295167975.78123266,217,52.20000076293945,-123.5,4894,76076911.46673913,4894,6720673.9815323865,0.022768980827762617,0.08834052082241363,0.022768980827762558,0.08834052082241364
4445,3037148,31447,100239790.3011272,3037148,52.02785194345602,-123.58702262220616,232,100239790.30111653,232,52.0,-123.69999694824219,5094,76416783.6849684,5094,13641397.464254914,0.13608764965765266,0.17851310676058002,0.13608764965765255,0.17851310676058005
4448,3037148,31447,100239790.3011272,3037148,52.02785194345602,-123.58702262220616,232,100239790.30111653,232,52.099998474121094,-123.5999984741211,4994,76246240.38641994,4994,10006400.568988279,0.09982463589488197,0.13123795374401828,0.09982463589488189,0.1312379537440183
4444,3037148,31447,100239790.3011272,3037148,52.02785194345602,-123.58702262220616,232,100239790.30111653,232,52.0,-123.5999984741211,5095,76413868.68272911,5095,49015592.871660806,0.4889833939638124,0.6414489112594715,0.48898339396381196,0.6414489113556971
4446,3037148,31447,100239790.3011272,3037148,52.02785194345602,-123.58702262220616,232,100239790.30111653,232,52.0,-123.5,5096,76413868.68272911,5096,16973296.38994117,0.16932693433370155,0.22212324388933127,0.1693269343337014,0.22212324388933127
4449,3037148,31447,100239790.3011272,3037148,52.02785194345602,-123.58702262220616,232,100239790.30111653,232,52.099998474121094,-123.5,4995,76246240.38641992,4995,10348574.150818856,0.103238186350272,0.13572569740319973,0.1032381863502719,0.13572569741336163
4447,3037148,31447,100239790.3011272,3037148,52.02785194345602,-123.58702262220616,232,100239790.30111653,232,52.099998474121094,-123.69999694824219,4993,76249148.9940496,4993,254528.85545257956,0.002539199799680192,0.003338120606073161,0.00253919979968019,0.003338120606073161
2026,3037158,314267,10095618.606097326,3037158,50.83369429478018,-119.03167273114754,109,10095618.606096428,109,50.79999923706055,-119.0999984741211,6352,78425350.8532775,6352,206898.90945956262,0.02049393083595916,0.0026381636448989635,0.020493930835959163,0.002638163644898963
2028,3037158,314267,10095618.606097326,3037158,50.83369429478018,-119.03167273114754,109,10095618.606096428,109,50.900001525878906,-119.0,6252,78259199.73683944,6252,1452337.3258674475,0.1438581807151893,0.01855803957555395,0.14385818071518933,0.018558039575553954
2025,3037158,314267,10095618.606097326,3037158,50.83369429478018,-119.03167273114754,109,10095618.606096428,109,50.79999923706055,-119.0,6353,78425350.85329264,6353,8436382.370769417,0.8356478884488514,0.10757213425223995,0.8356478884488515,0.10757213425223992
349,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,49.70000076293945,-122.0999984741211,7433,80236544.15843919,7433,80236544.15843919,0.02677254071089599,1.0,0.02677254071089588,1.0
380,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,50.0,-122.80000305175781,7123,79747113.5709852,7123,5394868.689576822,0.0018001067111817043,0.06764970477300968,0.0018001067111816972,0.24679749063925338
351,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,49.70000076293945,-122.30000305175781,7431,80239604.98641597,7431,74416992.69357824,0.02483073002916367,0.927434683984007,0.02483073002916357,0.927434683984007
381,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,50.0,-122.69999694824219,7124,79747113.5709698,7124,44794971.51487766,0.014946745415123289,0.5617127631210503,0.01494674541512323,1.0
385,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,50.099998474121094,-122.5999984741211,7024,79581439.12161541,7024,79581439.12161541,0.02655395170694232,1.0,0.026553951706942212,1.0
343,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,49.599998474121094,-122.19999694824219,7533,80402756.75762875,7533,42414230.57422021,0.014152363199084833,0.5275220935779155,0.014152363199084776,0.5275220935779155
382,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,50.0,-122.5999984741211,7125,79744071.52965048,7125,79744071.52965048,0.026608217288924915,1.0,0.026608217288924808,1.0
383,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,50.099998474121094,-122.5,7025,79581439.12160006,7025,79581439.12160005,0.026553951706937196,0.9999999999999998,0.026553951706937088,1.0
384,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,50.099998474121094,-122.80000305175781,7022,79584474.95892143,7022,34781214.33174014,0.011605453430698028,0.43703516734504966,0.01160545343069798,0.4370351673450497
386,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,50.099998474121094,-122.69999694824219,7023,79584474.95890607,7023,79584474.95890607,0.02655496467526378,1.0,0.02655496467526367,1.0
387,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,50.20000076293945,-122.69999694824219,6922,79420062.51234221,6922,75226898.52613655,0.02510097143975262,0.9472027110838143,0.02510097143975252,0.9472027110838144
388,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,50.0,-122.30000305175781,7128,79747113.57100058,7128,73560815.94065943,0.024545049393068744,0.9224260621692176,0.024545049393068646,0.9224260621692172
389,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,50.0,-122.4000015258789,7127,79744071.52965048,7127,79744071.52965048,0.026608217288924915,1.0,0.026608217288924808,1.0
390,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,50.0,-122.5,7126,79744071.52963509,7126,79744071.52963507,0.026608217288919777,0.9999999999999998,0.02660821728891967,1.0
391,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,50.099998474121094,-122.4000015258789,7026,79581439.12161541,7026,79581439.12161541,0.02655395170694232,1.0,0.026553951706942212,1.0
346,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,49.599998474121094,-122.0999984741211,7534,80399689.70606376,7534,42893784.116855554,0.014312375907482478,0.5335068365770135,0.014312375907482421,0.5335068365770135
340,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,49.79999923706055,-122.5999984741211,7327,80073145.54221626,7327,48399167.37110321,0.016149358031393255,0.604436943788928,0.01614935803139319,0.6044369437889279
357,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,49.900001525878906,-122.19999694824219,7230,79912542.6793984,7230,53302197.02772273,0.01778535273262778,0.6670066455220444,0.01778535273262771,0.6670066455220444
364,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,49.900001525878906,-122.0999984741211,7231,79909494.32758845,7231,8345597.1693606805,0.002784676761903469,0.10443811764279172,0.0027846767619034577,0.10443811764279175
379,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,49.900001525878906,-122.69999694824219,7225,79912542.67938298,7225,53574538.70601682,0.017876225024622366,0.6704146421790528,0.017876225024622293,0.6706009396400329
314,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,49.5,-121.80000305175781,7638,80564116.7677804,7638,5569137.825367557,0.0018582551220030518,0.06912677813399419,0.0018582551220030444,0.0691267781339942
352,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,49.79999923706055,-122.19999694824219,7331,80076200.1369199,7331,80076200.13691989,0.026719038695213488,0.9999999999999998,0.02671903869521338,1.0
315,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,49.599998474121094,-121.80000305175781,7537,80402756.75761323,7537,2414601.6171517707,0.0008056805134595491,0.030031328707185594,0.0008056805134595458,0.030031328707185594
355,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,49.79999923706055,-122.30000305175781,7330,80076200.13693534,7330,80076200.13693535,0.02671903869521865,1.0000000000000002,0.026719038695218543,1.0
347,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,49.70000076293945,-122.0,7434,80236544.15843919,7434,79217585.88565867,0.02643254473865107,0.9873005712862155,0.026432544738650966,0.9873005712862153
348,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,49.70000076293945,-121.9000015258789,7435,80236544.1584237,7435,13357227.32431369,0.004456908209041651,0.16647311352219263,0.004456908209041633,0.16647311352219266
370,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,50.099998474121094,-122.19999694824219,7028,79584474.95892143,7028,4221101.563981554,0.0014084556438942373,0.05303925880217631,0.0014084556438942316,0.05303925880217631
362,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,49.79999923706055,-122.0999984741211,7332,80073145.54221624,7332,74767015.25466844,0.024947522113927628,0.9337339597237342,0.024947522113927527,0.9337339597237342
361,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,49.79999923706055,-121.9000015258789,7334,80073145.54220079,7334,462052.3615953827,0.00015417308647978356,0.005770378551594031,0.00015417308647978293,0.0057703785515940305
313,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,50.20000076293945,-122.80000305175781,6921,79420062.51235755,6921,14549306.998503938,0.00485466962739074,0.18319435339452303,0.004854669627390721,0.183194353394523
358,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,49.900001525878906,-122.4000015258789,7228,79909494.32758844,7228,79909494.32758844,0.02666341394075926,1.0,0.02666341394075915,1.0
356,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,49.900001525878906,-122.5,7227,79909494.32757302,7227,79909494.32757302,0.026663413940754114,1.0,0.026663413940754006,1.0
392,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,50.099998474121094,-122.30000305175781,7027,79584474.9589368,7027,64819943.639960155,0.021628481113942517,0.8144797546682981,0.02162848111394243,0.8144797546682981
359,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,49.900001525878906,-122.30000305175781,7229,79912542.67941383,7229,79906978.68531251,0.026662574545992787,0.9999303739573945,0.02666257454599268,0.9999303739573945
360,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,50.0,-122.19999694824219,7129,79747113.5709852,7129,210508.4467217915,7.024038758097322e-05,0.002639699887500152,7.024038758097294e-05,0.0026396998875001525
350,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,49.79999923706055,-122.0,7333,80073145.54221626,7333,45797433.60462992,0.015281237103300009,0.5719449797371148,0.015281237103299948,0.5719449797371149
393,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,50.20000076293945,-122.4000015258789,6925,79417032.94674507,6925,78667804.44077727,0.026249099074713733,0.9905658965316646,0.02624909907471363,0.9905658965316644
353,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,49.79999923706055,-122.5,7328,80073145.5422008,7328,60151439.4228464,0.0200707405541689,0.7512061505207748,0.02007074055416882,0.7512061505207748
415,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,50.400001525878906,-122.5999984741211,6721,79087468.94730105,6721,32513296.81628162,0.010848717025255757,0.4111055423703906,0.010848717025255713,0.4111055423703906
395,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,50.29999923706055,-122.4000015258789,6824,79252376.06356211,6824,53326595.48452098,0.017793493769667264,0.6728706208347861,0.017793493769667195,0.6728706208347864
342,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,49.5,-122.0,7636,80561043.56097594,7636,3214042.4450632124,0.0010724300642496215,0.03989573996308193,0.0010724300642496172,0.03989573996308193
412,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,50.29999923706055,-122.69999694824219,6821,79255399.3479018,6821,7924387.273689633,0.0026441315876569622,0.09998545637130049,0.002644131587656952,0.09998545637130045
344,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,49.599998474121094,-121.9000015258789,7536,80399689.70604824,7536,69626590.54630326,0.0232323157672504,0.8660057122218651,0.023232315767250305,0.8660057122218651
378,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,49.900001525878906,-122.5999984741211,7226,79909494.32758844,7226,68231336.10657287,0.022766760991910398,0.8538576883850492,0.022766760991910308,0.8538576883850492
396,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,50.29999923706055,-122.30000305175781,6825,79255399.34793241,6825,66171.56961552423,2.2079478372563702e-05,0.0008349156039833959,2.2079478372563614e-05,0.0008349156039833962
330,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,49.70000076293945,-122.5,7429,80236544.15842369,7429,8471918.671681484,0.0028268264780835065,0.10558678418345183,0.0028268264780834953,0.10558678418345184
408,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,50.20000076293945,-122.5,6924,79417032.94672975,6924,79417032.94672975,0.026499094271886823,1.0,0.026499094271886715,1.0
328,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,49.70000076293945,-122.4000015258789,7430,80236544.15843919,7430,72206375.29673985,0.024093112963600585,0.8999188094910648,0.024093112963600487,0.8999188094910646
416,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,50.400001525878906,-122.69999694824219,6720,79090485.94083753,6720,2264938.876022583,0.0007557425223382797,0.02863731141716384,0.0007557425223382767,0.028637311417163833
327,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,49.599998474121094,-122.4000015258789,7531,80399689.70606376,7531,15463959.801937234,0.005159861976750884,0.19233855078884637,0.005159861976750863,0.19233855078884643
329,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,49.70000076293945,-122.19999694824219,7432,80239604.98640049,7432,80239604.98640047,0.02677356201785857,0.9999999999999998,0.026773562017858462,1.0
377,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,49.900001525878906,-122.80000305175781,7224,79912542.6793984,7224,2506383.3142789295,0.000836305327235175,0.03136407915756483,0.0008363053272351717,0.040687360787638106
345,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,49.599998474121094,-122.0,7535,80399689.70606375,7535,71386488.55192734,0.023819541220399976,0.8878950753779261,0.023819541220399882,0.8878950753779262
394,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,50.20000076293945,-122.30000305175781,6926,79420062.51237288,6926,35839442.688525826,0.011958552658246071,0.4512643475059263,0.011958552658246023,0.4512643475059261
409,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,50.20000076293945,-122.5999984741211,6923,79417032.94674507,6923,79417032.94674508,0.02649909427189194,1.0000000000000002,0.026499094271891833,1.0
326,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,49.599998474121094,-122.30000305175781,7532,80402756.75764427,7532,15586040.683425916,0.0052005967242896595,0.19384958068547917,0.005200596724289639,0.1938495806854791
421,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,50.400001525878906,-122.5,6722,79087468.94728577,6722,22141234.51825876,0.007387869314997543,0.2799588204424215,0.007387869314997513,0.27995882044242143
338,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,49.79999923706055,-122.69999694824219,7326,80076200.13690443,7326,939639.2795698801,0.0003135295909076819,0.011734314040419008,0.00031352959090768064,0.01173431404041901
325,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,49.599998474121094,-122.5,7530,80399689.70604824,7530,184022.10974128393,6.140268722223256e-05,0.0022888410442141356,6.140268722223232e-05,0.0022888410442141365
320,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,49.5,-121.9000015258789,7637,80561043.56096038,7637,3705345.3344645826,0.001236363179089483,0.04599425690980226,0.001236363179089478,0.045994256909802265
354,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,49.79999923706055,-122.4000015258789,7329,80073145.54221626,7329,78787392.0550174,0.02628900189336505,0.9839427628514857,0.026289001893364947,0.9839427628514857
411,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,50.29999923706055,-122.5,6823,79252376.0635468,6823,79021450.20687528,0.026367100114880655,0.9970861964253745,0.02636710011488055,0.9970861964253743
413,3037163,314165,2996971599.553292,3037163,49.94587059632783,-122.38660053150147,20,2996971599.5532775,20,50.29999923706055,-122.5999984741211,6822,79252376.06356211,6822,75504523.30943482,0.025193606546251347,0.9527099004435976,0.025193606546251246,0.9527099004435976
7766,3037304,3146957,148768786.69291472,3037304,53.28681179191799,-120.15977836394939,394,148768786.69291544,394,53.20000076293945,-120.0999984741211,3918,74370454.86698596,3918,3952087.4961984884,0.02656530031636463,0.05314055834762513,0.026565300316364535,0.05314055834762511
7770,3037304,3146957,148768786.69291472,3037304,53.28681179191799,-120.15977836394939,394,148768786.69291544,394,53.29999923706055,-120.0,3818,74198502.15169369,3818,247284.22858675188,0.0016622050504262657,0.003332738821077499,0.0016622050504262599,0.003332738821077498
7774,3037304,3146957,148768786.69291472,3037304,53.28681179191799,-120.15977836394939,394,148768786.69291544,394,53.400001525878906,-120.19999694824219,3715,74029137.84075154,3715,6514428.594527733,0.04378894752952878,0.08799816916065273,0.043788947529528624,0.08799816916065273
7773,3037304,3146957,148768786.69291472,3037304,53.28681179191799,-120.15977836394939,394,148768786.69291544,394,53.400001525878906,-120.0999984741211,3716,74026313.91790268,3716,1728648.642639029,0.011619699811138876,0.02335181303983541,0.011619699811138834,0.023351813039835412
7769,3037304,3146957,148768786.69291472,3037304,53.28681179191799,-120.15977836394939,394,148768786.69291544,394,53.29999923706055,-120.0999984741211,3817,74198502.15170802,3817,53435987.15508613,0.35918816267142967,0.7201760898869581,0.3591881626714284,0.7201760898869577
7771,3037304,3146957,148768786.69291472,3037304,53.28681179191799,-120.15977836394939,394,148768786.69291544,394,53.29999923706055,-120.19999694824219,3816,74201332.64311692,3816,55435585.069877684,0.3726291401724364,0.7470968929426635,0.3726291401724351,0.7470968929426633
7767,3037304,3146957,148768786.69291472,3037304,53.28681179191799,-120.15977836394939,394,148768786.69291544,394,53.20000076293945,-120.19999694824219,3917,74373291.91797048,3917,27454765.506000165,0.18454654444867902,0.3691481820689235,0.18454654444867835,0.3691481820689237
8648,3037383,314871,26961482.391751014,3037383,54.874865865973156,-125.12892025584745,430,26961482.39175477,430,54.900001525878906,-125.19999694824219,2150,71418308.8238732,2150,6864176.886240084,0.25459196888741004,0.09611228548085662,0.25459196888741015,0.09611228548085662
8647,3037383,314871,26961482.391751014,3037383,54.874865865973156,-125.12892025584745,430,26961482.39175477,430,54.900001525878906,-125.0999984741211,2151,71415584.49396746,2151,20097305.505514674,0.7454080311125896,0.28141344284891084,0.7454080311125899,0.28141344284891096
9878,3037417,31495,23247073.130050555,3037417,53.418094422321964,-125.22993350258037,483,23247073.130050637,483,53.400001525878906,-125.19999694824219,3665,74029137.84075154,3665,18201459.709475715,0.7829570461473431,0.2458688597539789,0.7829570461473427,0.2458688597539789
9879,3037417,31495,23247073.130050555,3037417,53.418094422321964,-125.22993350258037,483,23247073.130050637,483,53.400001525878906,-125.30000305175781,3664,74029137.84076583,3664,5045613.420574932,0.2170429538526574,0.06815712795991054,0.21704295385265732,0.06815712795991054
830,3037457,314221,786538228.0344114,3037457,50.283188638490216,-121.12332609729587,45,786538228.0343965,45,50.20000076293945,-120.9000015258789,6940,79417032.94674507,6940,170834.53849602933,0.0002171980107349067,0.002151107037838928,0.00021719801073490625,0.0021511070378389275
833,3037457,314221,786538228.0344114,3037457,50.283188638490216,-121.12332609729587,45,786538228.0343965,45,50.20000076293945,-121.19999694824219,6937,79420062.51234221,6937,79420062.51234221,0.10097419258415123,1.0,0.10097419258415102,1.0
835,3037457,314221,786538228.0344114,3037457,50.283188638490216,-121.12332609729587,45,786538228.0343965,45,50.29999923706055,-121.19999694824219,6836,79255399.3479018,6836,79255399.3479018,0.10076484082148877,1.0,0.10076484082148857,1.0
837,3037457,314221,786538228.0344114,3037457,50.283188638490216,-121.12332609729587,45,786538228.0343965,45,50.400001525878906,-121.19999694824219,6735,79090485.94083753,6735,47137084.06036775,0.05992980681710282,0.5959893089495991,0.0599298068171027,0.5959893089495991
829,3037457,314221,786538228.0344114,3037457,50.283188638490216,-121.12332609729587,45,786538228.0343965,45,50.20000076293945,-121.0999984741211,6938,79417032.94674507,6938,79417032.94674508,0.1009703408125664,1.0000000000000002,0.10097034081256619,1.0
